date,itemName,mealTime,vegan,vegetarian,smartChoice,local,organic,madeWithoutGluten,halal,location
20,Katz Cinnamon Donut Hole,0,0,1,0,0,0,1,0,Chase
20,Katz Glazed Donut Holes,0,0,1,0,0,0,1,0,Chase
20,Katz Oatmeal Creme Pie,0,0,1,0,0,0,1,0,Chase
20,Kinnikinnick Birthday Cream Sandwich Cookie,0,1,1,0,0,0,1,0,Chase
20,Kinnikinnick Mint Magic Sandwich Creme Cookies,0,1,1,0,0,0,1,0,Chase
20,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,0,1,1,0,0,0,1,0,Chase
20,Kinnikinnick Chocolate Sandwich Creme Cookies,0,1,1,0,0,0,1,0,Chase
20,Kinnikinnick Cinnamon Sugar Donuts,0,0,1,0,0,0,1,0,Chase
20,Kinnikinnick Vanilla Glazed Donuts,0,0,1,0,0,0,1,0,Chase
20,O'Doughs Original Bagel,0,1,1,0,0,0,1,0,Chase
20,O'doughs Everything Bagel,0,1,1,0,0,0,1,0,Chase
20,O'Doughs Pumpernickel Bagel,0,1,1,0,0,0,1,0,Chase
20,O'Doughs Original Sandwich Slices,0,1,1,0,0,0,1,0,Chase
20,O'Doughs Multigrain Sandwich Slices,0,1,1,0,0,0,1,0,Chase
20,Apple Jacks,0,0,1,0,0,0,0,0,Chase
20,Cinnamon Toast Crunch,0,0,1,0,0,0,0,0,Chase
20,Frosted Flakes,0,0,1,0,0,0,0,0,Chase
20,Cocoa Puffs,0,0,1,0,0,0,0,0,Chase
20,Lucky Charms,0,0,0,0,0,0,0,0,Chase
20,Krave Chocolate Cereal,0,0,1,0,0,0,0,0,Chase
20,Cheerios,0,0,1,1,0,0,1,0,Chase
20,Raisin Bran,0,0,1,0,0,0,0,0,Chase
20,Froot Loops,0,0,1,0,0,0,0,0,Chase
20,Oats and Honey Granola,0,0,1,0,0,0,0,0,Chase
20,Ketchup,0,1,1,0,0,0,1,0,Chase
20,Oil and Vinegar,0,1,1,1,0,0,1,0,Chase
20,Strawberry Jelly,0,1,1,0,0,0,1,0,Chase
20,Strawberry Cream Cheese,0,0,1,0,0,0,1,0,Chase
20,Yellow Mustard,0,1,1,1,0,0,1,0,Chase
20,Original Creamer,0,0,1,0,0,0,1,0,Chase
20,French Vanilla Creamer,0,0,1,0,0,0,1,0,Chase
20,Hazelnut Creamer,0,0,1,0,0,0,1,0,Chase
20,Vegetable Cream Cheese,0,0,1,0,0,0,1,0,Chase
20,Creamy Peanut Butter,0,1,1,0,0,0,1,0,Chase
20,Texas Pete Hot Sauce,0,1,1,1,0,0,1,0,Chase
20,Sriracha Sauce,0,1,1,0,0,0,1,0,Chase
20,Ranch,0,0,1,0,0,0,1,0,Chase
20,Grape Jelly,0,1,1,0,0,0,1,0,Chase
20,Plain Cream Cheese Spread,0,0,1,0,0,0,1,0,Chase
20,Margarine,0,1,1,0,0,0,1,0,Chase
20,Plain Bagel,0,0,1,0,0,0,0,0,Chase
20,Everything Bagel,0,0,1,0,0,0,0,0,Chase
20,Blueberry Bagel,0,0,1,0,0,0,0,0,Chase
20,Cheese Bagel,0,0,1,0,0,0,0,0,Chase
20,Multigrain Bagel,0,1,1,0,0,0,0,0,Chase
20,Rye Bread Slice,0,1,1,0,0,0,0,0,Chase
20,Multigrain Bread,0,0,1,0,0,0,0,0,Chase
20,Wheat Bread Slice,0,1,1,1,0,0,0,0,Chase
20,Kaiser Roll,0,0,1,0,0,0,0,0,Chase
20,Hoagie Roll,0,0,1,0,0,0,0,0,Chase
20,100% Cranberry Juice,0,1,1,0,0,0,1,0,Chase
20,Seasonal Hot Cocoa,0,0,1,0,0,0,1,0,Chase
20,Seasonal Apple Cider,0,1,1,0,1,0,1,0,Chase
20,Maola Whole Milk,0,0,1,0,0,0,1,0,Chase
20,Maola 2% Reduced Fat Milk,0,0,1,0,0,0,1,0,Chase
20,Maola Skim Milk,0,0,1,0,0,0,1,0,Chase
20,Maola 1% Chocolate Milk,0,0,1,0,0,0,1,0,Chase
20,100% Apple Juice,0,1,1,0,0,0,1,0,Chase
20,100% Orange Juice,0,1,1,1,0,0,1,0,Chase
20,Strawberry Kiwi Juice,0,1,1,0,0,0,1,0,Chase
20,Larry's Coffee,0,1,1,1,1,1,1,0,Chase
20,Larry's Decaf Coffee,0,1,1,1,1,1,1,0,Chase
20,Southern Unsweet Tea,0,1,1,0,0,0,0,0,Chase
20,Southern Sweet Tea,0,1,1,0,0,0,0,0,Chase
20,Chocolate Soymilk,0,1,1,1,0,0,1,0,Chase
20,Vanilla Soymilk,0,1,1,1,0,0,1,0,Chase
20,Dr. Pepper,0,1,1,0,0,0,1,0,Chase
20,Diet Dr. Pepper,0,1,1,0,0,0,1,0,Chase
20,Root Beer,0,1,1,0,0,0,1,0,Chase
20,Sunkist Orange,0,1,1,0,0,0,1,0,Chase
20,Sierra Mist,0,1,1,0,0,0,1,0,Chase
20,Tropicana Lemonade,0,1,1,0,0,0,1,0,Chase
20,Tropicana Fruit Punch,0,1,1,0,0,0,1,0,Chase
20,Mountain Dew,0,1,1,0,0,0,1,0,Chase
20,Diet Mountain Dew,0,1,1,0,0,0,1,0,Chase
20,SoBe Lifewater Pomegranate,0,1,1,0,0,0,0,0,Chase
20,Brisk Green Tea Peach,0,1,1,0,0,0,0,0,Chase
20,Cheerwine,0,1,1,0,0,0,1,0,Chase
20,Diet Pepsi,0,1,1,0,0,0,1,0,Chase
20,Pepsi,0,1,1,0,0,0,1,0,Chase
20,Gatorade Fruit Punch,0,1,1,0,0,0,1,0,Chase
20,Gatorade Orange,0,1,1,0,0,0,0,0,Chase
20,Waffle Bar,1,0,1,0,0,0,0,0,Chase
20,Vegan Energy Bites,1,1,1,0,0,0,1,0,Chase
20,Grapefruit Bars,1,0,1,0,0,0,1,0,Chase
20,Cinnamon Churros,1,0,1,0,0,0,0,0,Chase
20,Vanilla Pudding Cake,1,0,1,0,0,0,0,0,Chase
20,Vanilla Soft Serve Ice Cream,1,0,1,0,0,0,1,0,Chase
20,Chocolate Soft Serve Ice Cream,1,0,1,0,0,0,1,0,Chase
20,Assorted Cookies,1,0,1,0,0,0,0,0,Chase
20,Fudge Brownie,1,0,1,0,0,0,0,0,Chase
20,Rice Krispie Treats,1,0,0,0,0,0,0,0,Chase
20,Seasoned Chicken Breast,1,0,0,1,1,0,1,1,Chase
20,Honey Glazed Baby Carrots,1,0,1,0,0,0,1,0,Chase
20,White Rice,1,1,1,1,0,0,1,0,Chase
20,Steamed Whole Green Beans,1,1,1,1,0,0,1,0,Chase
20,Hot Dog ,1,0,0,0,0,0,0,0,Chase
20,Mac & Cheese ,1,0,1,0,0,0,0,0,Chase
20,Cajun Chili Topping,1,0,0,0,0,0,1,0,Chase
20,Cheese Sauce,1,0,1,0,0,0,1,0,Chase
20,Battered Onion Rings,1,0,1,0,0,0,0,0,Chase
20,Coleslaw,1,0,1,0,0,0,1,0,Chase
20,Chipotle Chicken Sandwich,1,0,0,0,0,0,0,0,Chase
20,Garden Burger Patty,1,0,1,1,0,0,0,0,Chase
20,Black Bean Burger Patty,1,0,1,1,0,0,0,0,Chase
20,Sliced Yellow American Cheese,1,0,1,0,0,0,1,0,Chase
20,Heirloom Tomatoes,1,1,1,1,0,0,1,0,Chase
20,Udi's Gluten-Free Hamburger Bun,1,0,1,0,0,0,1,0,Chase
20,Hamburger Bun,1,1,1,0,0,0,0,0,Chase
20,Vegan Cheddar Cheese,1,1,1,0,0,0,0,0,Chase
20,Beyond Burger,1,1,1,0,0,0,0,0,Chase
20,Fresh Sauteed Spinach,1,1,1,1,0,0,1,0,Chase
20,Sauteed Onion,1,1,1,1,0,0,1,0,Chase
20,Hamburger Bun,1,1,1,0,0,0,0,0,Chase
20,Kettle Chips,1,1,1,0,0,0,1,0,Chase
20,Frozen Strawberries,1,1,1,1,0,0,1,0,Chase
20,Peaches,1,1,1,1,0,0,1,0,Chase
20,Vanilla Greek Yogurt,1,0,1,0,0,0,1,0,Chase
20,Blueberries,1,1,1,1,0,0,1,0,Chase
20,Sliced Bananas,1,1,1,1,0,0,1,0,Chase
20,Frozen Pineapple Cubes,1,1,1,1,0,0,1,0,Chase
20,Frozen Mango ,1,1,1,1,0,0,1,0,Chase
20,Baby Spinach,1,1,1,1,0,0,1,0,Chase
20,100% Apple Juice,1,1,1,0,0,0,1,0,Chase
20,100% Orange Juice,1,1,1,1,0,0,1,0,Chase
20,Sausage and Kale Penne,1,0,0,0,0,0,0,0,Chase
20,Spinach Artichoke and Goat Cheese Pizza,1,0,1,0,0,0,0,0,Chase
20,Vegan Cheese Pizza,1,1,1,0,0,0,0,0,Chase
20,Vegan Margherita Pizza,1,1,1,1,0,0,0,0,Chase
20,Classic Pepperoni Pizza,1,0,0,0,0,0,0,0,Chase
20,Classic Cheese Pizza,1,0,1,0,0,0,0,0,Chase
20,Cheese Bread ,1,0,1,0,0,0,0,0,Chase
20,Hawaiian Chicken Poke Bowl,1,0,0,0,0,0,0,0,Chase
20,Tofu Poke Bowl,1,0,1,0,0,0,0,0,Chase
20,Soy Sauce,1,1,1,0,0,0,0,0,Chase
20,Sriracha Mayonnaise,1,0,1,0,0,0,1,0,Chase
20,Alfredo Sauce,1,0,1,0,0,0,1,0,Chase
20,Marinara Sauce ,1,1,1,1,0,0,1,0,Chase
20,Penne Pasta,1,1,1,0,0,0,0,0,Chase
20,Cauliflower Sun-Dried Tomato Alfredo,1,0,1,0,0,0,0,0,Chase
20,Red Skin Potato Salad,1,0,1,0,0,0,1,0,Chase
20,Classic Macaroni Salad,1,0,1,0,0,0,0,0,Chase
20,Italian Lentil Salad,1,1,1,0,0,0,1,0,Chase
20,Cream of Mushroom Soup,1,0,1,0,0,0,0,0,Chase
20,Vegetable Beef Soup,1,0,0,1,0,0,0,0,Chase
20,Red Skin Potato Salad,1,0,1,0,0,0,1,0,Chase
20,Classic Macaroni Salad,1,0,1,0,0,0,0,0,Chase
20,Italian Lentil Salad,1,1,1,0,0,0,1,0,Chase
20,White Bread ,1,1,1,0,0,0,0,0,Chase
20,Udi's Multigrain Bread,1,0,1,0,0,0,1,0,Chase
20,Udi's White Bread,1,0,1,0,0,0,1,0,Chase
20,Multigrain Bread,1,1,1,1,0,0,0,0,Chase
20,Wheat Bread Slice,1,1,1,1,0,0,0,0,Chase
20,Sourdough ,1,0,1,0,0,0,0,0,Chase
20,Hoagie Roll,1,0,1,0,0,0,0,0,Chase
20,12' Assorted Wraps,1,1,1,0,0,0,0,0,Chase
20,Vegan American Sliced Cheese,1,1,1,0,0,0,1,0,Chase
20,Sliced Ham,1,0,0,0,0,0,1,0,Chase
20,Sliced Roast Beef,1,0,0,0,0,0,1,0,Chase
20,Sliced Turkey,1,0,0,1,0,0,1,0,Chase
20,Sliced Salami,1,0,0,0,0,0,1,0,Chase
20,Chunky Chicken Salad,1,0,0,0,0,0,1,0,Chase
20,Tuna Salad,1,0,0,0,0,0,1,0,Chase
20,Grilled Chicken Breast,1,0,0,0,0,0,1,0,Chase
20,Sliced Red Onion,1,1,1,1,0,0,1,0,Chase
20,Heirloom Tomatoes,1,1,1,1,0,0,1,0,Chase
20,Sliced Yellow American Cheese,1,0,1,0,0,0,1,0,Chase
20,Sliced Pepper Jack Cheese,1,0,1,0,0,0,1,0,Chase
20,Swiss Cheese,1,0,1,0,0,0,1,0,Chase
20,Sliced Cheddar Cheese,1,0,1,0,0,0,1,0,Chase
20,Black Olives,1,1,1,1,0,0,1,0,Chase
20,Lettuce,1,1,1,1,1,0,1,0,Chase
20,Sliced Dill Pickles ,1,1,1,1,0,0,1,0,Chase
20,Banana Peppers,1,1,1,1,0,0,1,0,Chase
20,Jalapeno Peppers,1,1,1,1,0,0,1,0,Chase
20,Honey Chipotle Sauce,1,0,1,0,0,0,1,0,Chase
20,Sriracha Mayonnaise,1,0,1,0,0,0,1,0,Chase
20,Chipotle Mayonnaise,1,0,1,0,0,0,1,0,Chase
20,Mayonnaise,1,0,1,0,0,0,1,0,Chase
20,Yellow Mustard,1,1,1,1,0,0,1,0,Chase
20,Spicy Brown Mustard,1,1,1,1,0,0,1,0,Chase
20,Oil and Vinegar,1,1,1,1,0,0,1,0,Chase
20,Nut-Free Pesto Sauce,1,0,1,0,0,0,1,0,Chase
20,Strawberries,1,1,1,1,0,0,1,0,Chase
20,Lite Italian Dressing,1,1,1,0,0,0,1,0,Chase
20,Thousand Island Dressing,1,0,1,0,0,0,1,0,Chase
20,Kidney Beans,1,1,1,1,0,0,1,0,Chase
20,Low Fat Cottage Cheese,1,0,1,1,0,0,1,0,Chase
20,Diced Chicken,1,0,0,1,0,0,0,0,Chase
20,Vanilla Yogurt,1,0,1,1,0,0,1,0,Chase
20,Oil and Vinegar,1,1,1,1,0,0,1,0,Chase
20,Strawberry Yogurt,1,0,1,1,0,0,1,0,Chase
20,Applesauce,1,1,1,1,0,0,1,0,Chase
20,Kiwi,1,1,1,1,0,0,1,0,Chase
20,Blueberries,1,1,1,1,0,0,1,0,Chase
20,Strawberries,1,1,1,1,0,0,1,0,Chase
20,Grapes,1,1,1,1,0,0,1,0,Chase
20,Pineapple,1,1,1,1,0,0,1,0,Chase
20,Honey Dew,1,1,1,1,0,0,1,0,Chase
20,Cantaloupe,1,1,1,1,0,0,1,0,Chase
20,Raisins,1,1,1,1,0,0,1,0,Chase
20,Hummus,1,1,1,1,0,0,1,0,Chase
20,Feta Cheese,1,0,1,0,0,0,1,0,Chase
20,Cheddar Cheese,1,0,1,0,0,0,1,0,Chase
20,Diced Tofu,1,1,1,1,1,0,1,0,Chase
20,Quinoa,1,1,1,1,0,0,1,0,Chase
20,Black Beans,1,1,1,1,0,0,1,0,Chase
20,Garbanzo Beans,1,1,1,1,0,0,1,0,Chase
20,Hard Boiled Eggs,1,0,1,0,0,0,0,0,Chase
20,Bacon Bits,1,0,0,0,0,0,1,0,Chase
20,Green Peppers,1,1,1,1,0,0,1,0,Chase
20,Beets,1,1,1,1,0,0,1,0,Chase
20,Sliced Red Onion,1,1,1,1,0,0,1,0,Chase
20,Shredded Carrots,1,1,1,1,0,0,1,0,Chase
20,Sliced Cucumber,1,1,1,1,0,0,1,0,Chase
20,Grape Tomatoes,1,1,1,1,0,0,1,0,Chase
20,Black Olives,1,1,1,1,0,0,1,0,Chase
20,Spring Salad Mix,1,1,1,1,1,0,1,0,Chase
20,Baby Spinach,1,1,1,1,0,0,1,0,Chase
20,Iceberg Lettuce,1,1,1,1,0,0,1,0,Chase
20,Croutons,1,0,1,0,0,0,0,0,Chase
20,Sunflower Seeds,1,1,1,1,0,0,1,0,Chase
20,Craisins,1,1,1,1,0,0,1,0,Chase
20,Ranch Dressing,1,0,1,0,0,0,1,0,Chase
20,Fat-Free Italian Dressing,1,1,1,0,0,0,1,0,Chase
20,Fat-Free French Dressing,1,1,1,0,0,0,1,0,Chase
20,Balsamic Vinaigrette,1,1,1,0,0,0,1,0,Chase
20,Honey Mustard Dressing,1,0,1,0,0,0,1,0,Chase
20,Blue Cheese Dressing,1,0,1,0,0,0,1,0,Chase
20,Caesar Dressing,1,0,0,0,0,0,1,0,Chase
20,Schar Ciabatta Roll,1,1,1,0,0,0,1,0,Chase
20,JP's Brownie,1,1,1,0,0,0,1,0,Chase
20,JP's GF Hawaiian Rolls,1,0,1,0,0,0,1,0,Chase
20,JP's GF Vegan Chocolate Cupcake,1,1,1,0,0,0,1,0,Chase
20,JP's Gluten-Free Blueberry Muffins,1,0,0,0,0,0,1,0,Chase
20,JP's Key Lime Cheesecake Bar,1,0,1,0,0,0,1,0,Chase
20,Katz Powdered Donut Holes,1,0,1,0,0,0,1,0,Chase
20,Katz Cinnamon Donut Hole,1,0,1,0,0,0,1,0,Chase
20,Katz Glazed Donut Holes,1,0,1,0,0,0,1,0,Chase
20,Katz Oatmeal Creme Pie,1,0,1,0,0,0,1,0,Chase
20,Kinnikinnick Birthday Cream Sandwich Cookie,1,1,1,0,0,0,1,0,Chase
20,Kinnikinnick Mint Magic Sandwich Creme Cookies,1,1,1,0,0,0,1,0,Chase
20,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,1,1,1,0,0,0,1,0,Chase
20,Kinnikinnick Chocolate Sandwich Creme Cookies,1,1,1,0,0,0,1,0,Chase
20,Kinnikinnick Cinnamon Sugar Donuts,1,0,1,0,0,0,1,0,Chase
20,Kinnikinnick Vanilla Glazed Donuts,1,0,1,0,0,0,1,0,Chase
20,O'Doughs Original Bagel,1,1,1,0,0,0,1,0,Chase
20,O'doughs Everything Bagel,1,1,1,0,0,0,1,0,Chase
20,O'Doughs Pumpernickel Bagel,1,1,1,0,0,0,1,0,Chase
20,O'Doughs Original Sandwich Slices,1,1,1,0,0,0,1,0,Chase
20,O'Doughs Multigrain Sandwich Slices,1,1,1,0,0,0,1,0,Chase
20,Apple Jacks,1,0,1,0,0,0,0,0,Chase
20,Cinnamon Toast Crunch,1,0,1,0,0,0,0,0,Chase
20,Frosted Flakes,1,0,1,0,0,0,0,0,Chase
20,Cocoa Puffs,1,0,1,0,0,0,0,0,Chase
20,Lucky Charms,1,0,0,0,0,0,0,0,Chase
20,Krave Chocolate Cereal,1,0,1,0,0,0,0,0,Chase
20,Cheerios,1,0,1,1,0,0,1,0,Chase
20,Raisin Bran,1,0,1,0,0,0,0,0,Chase
20,Froot Loops,1,0,1,0,0,0,0,0,Chase
20,Oats and Honey Granola,1,0,1,0,0,0,0,0,Chase
20,Ranch,1,0,1,0,0,0,1,0,Chase
20,Ketchup,1,1,1,0,0,0,1,0,Chase
20,BBQ Sauce,1,1,1,0,0,0,1,0,Chase
20,Sriracha Sauce,1,1,1,0,0,0,1,0,Chase
20,Texas Pete Hot Sauce,1,1,1,1,0,0,1,0,Chase
20,Mayonnaise,1,0,1,0,0,0,1,0,Chase
20,Yellow Mustard,1,1,1,1,0,0,1,0,Chase
20,Vegetable Cream Cheese,1,0,1,0,0,0,1,0,Chase
20,Margarine,1,1,1,0,0,0,1,0,Chase
20,Oil and Vinegar,1,1,1,1,0,0,1,0,Chase
20,Tabasco Hot Sauce,1,1,1,1,0,0,1,0,Chase
20,Grape Jelly,1,1,1,0,0,0,1,0,Chase
20,Strawberry Jelly,1,1,1,0,0,0,1,0,Chase
20,Peanut Butter,1,1,1,0,0,0,1,0,Chase
20,Plain Cream Cheese Spread,1,0,1,0,0,0,1,0,Chase
20,Strawberry Cream Cheese,1,0,1,0,0,0,1,0,Chase
20,Chives and Onion Cream Cheese,1,0,1,1,0,0,1,0,Chase
20,Plain Bagel,1,0,1,0,0,0,0,0,Chase
20,Everything Bagel,1,0,1,0,0,0,0,0,Chase
20,Blueberry Bagel,1,0,1,0,0,0,0,0,Chase
20,Cheese Bagel,1,0,1,0,0,0,0,0,Chase
20,Multigrain Bagel,1,1,1,0,0,0,0,0,Chase
20,Rye Bread Slice,1,1,1,0,0,0,0,0,Chase
20,Multigrain Bread,1,0,1,0,0,0,0,0,Chase
20,Wheat Bread Slice,1,1,1,1,0,0,0,0,Chase
20,Kaiser Roll,1,0,1,0,0,0,0,0,Chase
20,Hoagie Roll,1,0,1,0,0,0,0,0,Chase
20,100% Cranberry Juice,1,1,1,0,0,0,1,0,Chase
20,Seasonal Hot Cocoa,1,0,1,0,0,0,1,0,Chase
20,Seasonal Apple Cider,1,1,1,0,1,0,1,0,Chase
20,Maola Whole Milk,1,0,1,0,0,0,1,0,Chase
20,Maola 2% Reduced Fat Milk,1,0,1,0,0,0,1,0,Chase
20,Maola Skim Milk,1,0,1,0,0,0,1,0,Chase
20,Maola 1% Chocolate Milk,1,0,1,0,0,0,1,0,Chase
20,100% Apple Juice,1,1,1,0,0,0,1,0,Chase
20,100% Orange Juice,1,1,1,1,0,0,1,0,Chase
20,Strawberry Kiwi Juice,1,1,1,0,0,0,1,0,Chase
20,Larry's Coffee,1,1,1,1,1,1,1,0,Chase
20,Larry's Decaf Coffee,1,1,1,1,1,1,1,0,Chase
20,Southern Unsweet Tea,1,1,1,0,0,0,0,0,Chase
20,Southern Sweet Tea,1,1,1,0,0,0,0,0,Chase
20,Chocolate Soymilk,1,1,1,1,0,0,1,0,Chase
20,Vanilla Soymilk,1,1,1,1,0,0,1,0,Chase
20,Dr. Pepper,1,1,1,0,0,0,1,0,Chase
20,Diet Dr. Pepper,1,1,1,0,0,0,1,0,Chase
20,Root Beer,1,1,1,0,0,0,1,0,Chase
20,Sunkist Orange,1,1,1,0,0,0,1,0,Chase
20,Sierra Mist,1,1,1,0,0,0,1,0,Chase
20,Tropicana Lemonade,1,1,1,0,0,0,1,0,Chase
20,Tropicana Fruit Punch,1,1,1,0,0,0,1,0,Chase
20,Mountain Dew,1,1,1,0,0,0,1,0,Chase
20,Diet Mountain Dew,1,1,1,0,0,0,1,0,Chase
20,SoBe Lifewater Pomegranate,1,1,1,0,0,0,0,0,Chase
20,Brisk Green Tea Peach,1,1,1,0,0,0,0,0,Chase
20,Cheerwine,1,1,1,0,0,0,1,0,Chase
20,Diet Pepsi,1,1,1,0,0,0,1,0,Chase
20,Pepsi,1,1,1,0,0,0,1,0,Chase
20,Gatorade Fruit Punch,1,1,1,0,0,0,1,0,Chase
20,Gatorade Orange,1,1,1,0,0,0,0,0,Chase
20,Waffle Bar,2,0,1,0,0,0,0,0,Chase
20,Assorted Cookies,2,0,1,0,0,0,0,0,Chase
20,Rice Krispie Treats,2,0,0,0,0,0,0,0,Chase
20,Fudge Brownie,2,0,1,0,0,0,0,0,Chase
20,Chocolate Soft Serve Ice Cream,2,0,1,0,0,0,1,0,Chase
20,Vanilla Soft Serve Ice Cream,2,0,1,0,0,0,1,0,Chase
20,Classic Cheese Pizza,2,0,1,0,0,0,0,0,Chase
20,Classic Pepperoni Pizza,2,0,0,0,0,0,0,0,Chase
20,Cheese Bread ,2,0,1,0,0,0,0,0,Chase
20,Cream of Mushroom Soup,2,0,1,0,0,0,0,0,Chase
20,Vegetable Beef Soup,2,0,0,1,0,0,0,0,Chase
20,White Bread ,2,1,1,0,0,0,0,0,Chase
20,Udi's Multigrain Bread,2,0,1,0,0,0,1,0,Chase
20,Udi's White Bread,2,0,1,0,0,0,1,0,Chase
20,Multigrain Bread,2,1,1,1,0,0,0,0,Chase
20,Wheat Bread Slice,2,1,1,1,0,0,0,0,Chase
20,Sourdough ,2,0,1,0,0,0,0,0,Chase
20,Hoagie Roll,2,0,1,0,0,0,0,0,Chase
20,12' Assorted Wraps,2,1,1,0,0,0,0,0,Chase
20,Vegan American Sliced Cheese,2,1,1,0,0,0,1,0,Chase
20,Sliced Ham,2,0,0,0,0,0,1,0,Chase
20,Sliced Roast Beef,2,0,0,0,0,0,1,0,Chase
20,Sliced Turkey,2,0,0,1,0,0,1,0,Chase
20,Sliced Salami,2,0,0,0,0,0,1,0,Chase
20,Chunky Chicken Salad,2,0,0,0,0,0,1,0,Chase
20,Tuna Salad,2,0,0,0,0,0,1,0,Chase
20,Grilled Chicken Breast,2,0,0,0,0,0,1,0,Chase
20,Sliced Red Onion,2,1,1,1,0,0,1,0,Chase
20,Heirloom Tomatoes,2,1,1,1,0,0,1,0,Chase
20,Sliced Yellow American Cheese,2,0,1,0,0,0,1,0,Chase
20,Sliced Pepper Jack Cheese,2,0,1,0,0,0,1,0,Chase
20,Swiss Cheese,2,0,1,0,0,0,1,0,Chase
20,Sliced Cheddar Cheese,2,0,1,0,0,0,1,0,Chase
20,Black Olives,2,1,1,1,0,0,1,0,Chase
20,Lettuce,2,1,1,1,1,0,1,0,Chase
20,Sliced Dill Pickles ,2,1,1,1,0,0,1,0,Chase
20,Banana Peppers,2,1,1,1,0,0,1,0,Chase
20,Jalapeno Peppers,2,1,1,1,0,0,1,0,Chase
20,Honey Chipotle Sauce,2,0,1,0,0,0,1,0,Chase
20,Sriracha Mayonnaise,2,0,1,0,0,0,1,0,Chase
20,Chipotle Mayonnaise,2,0,1,0,0,0,1,0,Chase
20,Mayonnaise,2,0,1,0,0,0,1,0,Chase
20,Yellow Mustard,2,1,1,1,0,0,1,0,Chase
