date,itemName,mealTime,vegan,vegetarian,smartChoice,local,organic,madeWithoutGluten,halal,location
19,Tortellini Alla Vodka,dinner,0,1,0,0,0,0,0,Chase
19,Alfredo Sauce,dinner,0,1,0,0,0,1,0,Chase
19,Marinara Sauce ,dinner,1,1,1,0,0,1,0,Chase
19,Penne Pasta,dinner,1,1,0,0,0,0,0,Chase
19,Hearty Chicken Gumbo,dinner,0,0,0,0,0,0,0,Chase
19,Hungarian Mushroom Soup ,dinner,0,1,0,0,0,0,0,Chase
19,Ground Beef,dinner,0,0,0,0,0,0,0,Chase
19,Cajun Pinto Beans,dinner,1,1,1,0,0,1,0,Chase
19,Guacamole,dinner,1,1,1,0,0,1,0,Chase
19,Cheese Bread ,dinner,0,1,0,0,0,0,0,Chase
19,Sour Cream,dinner,0,0,0,0,0,1,0,Chase
19,Cheddar Cheese,dinner,0,1,0,0,0,1,0,Chase
19,Black Olives,dinner,1,1,1,0,0,1,0,Chase
19,Iceberg Lettuce,dinner,1,1,1,1,0,1,0,Chase
19,Jalapeno Peppers,dinner,1,1,1,0,0,1,0,Chase
19,Queso Sauce ,dinner,0,1,0,0,0,1,0,Chase
19,Hot Tortilla Chips,dinner,1,1,0,0,0,1,0,Chase
19,White Bread ,dinner,1,1,0,0,0,0,0,Chase
19,Udi's Multigrain Bread,dinner,0,1,0,0,0,1,0,Chase
19,Udi's White Bread,dinner,0,1,0,0,0,1,0,Chase
19,Pico Salsa,dinner,1,1,1,0,0,1,0,Chase
19,Classic Pepperoni Pizza,dinner,0,0,0,0,0,0,0,Chase
19,Vegan Cheese Pizza,dinner,1,1,0,0,0,0,0,Chase
19,Classic Cheese Pizza,dinner,0,1,0,0,0,0,0,Chase
19,Rice Krispie Treats,dinner,0,0,0,0,0,0,0,Chase
19,Assorted Cookies,dinner,0,1,0,0,0,0,0,Chase
19,Creole BBQ Chicken,dinner,0,0,0,0,0,1,0,Chase
19,Steamed Corn,dinner,1,1,1,0,0,1,0,Chase
19,Sauteed Spinach,dinner,1,1,1,0,0,1,0,Chase
19,Red Beans & Rice,dinner,1,1,1,0,0,1,0,Chase
19,Roasted Pork and Apples,dinner,0,0,0,0,0,1,0,Chase
19,Dublin Smashed Potato,dinner,0,1,0,0,0,1,0,Chase
19,Roasted Garlic Green Beans,dinner,1,1,1,0,0,1,0,Chase
19,Steamed Baby Carrots,dinner,1,1,1,0,0,1,0,Chase
19,Avocado Jalapeno Turkey Burger,dinner,0,0,0,0,0,0,0,Chase
19,Black Bean Burger Patty,dinner,0,1,1,0,0,0,0,Chase
19,Garden Burger Patty,dinner,0,1,1,0,0,0,0,Chase
19,Shoestring Fries,dinner,1,1,0,0,0,0,0,Chase
19,Udi's Gluten-Free Hamburger Bun,dinner,0,1,0,0,0,1,0,Chase
19,Hamburger Bun,dinner,1,1,0,0,0,0,0,Chase
19,Vegan Cheddar Cheese,dinner,1,1,0,0,0,0,0,Chase
19,BBQ Pulled Oat Bowl,dinner,1,1,0,0,0,1,0,Chase
19,Roasted Eggplant ,dinner,1,1,1,0,0,1,0,Chase
19,BBQ Pulled Oat Bowl,dinner,1,1,0,0,0,1,0,Chase
19,Taos Chicken,dinner,0,0,0,0,0,0,0,Chase
19,Multigrain Bread,dinner,1,1,1,0,0,0,0,Chase
19,Wheat Bread Slice,dinner,1,1,1,0,0,0,0,Chase
19,Sourdough ,dinner,0,1,0,0,0,0,0,Chase
19,Hoagie Roll,dinner,0,1,0,0,0,0,0,Chase
19,Strawberries,dinner,1,1,1,0,0,1,0,Chase
19,Lite Italian Dressing,dinner,1,1,0,0,0,1,0,Chase
19,Thousand Island Dressing,dinner,0,1,0,0,0,1,0,Chase
19,Kidney Beans,dinner,1,1,1,0,0,1,0,Chase
19,Low Fat Cottage Cheese,dinner,0,1,1,0,0,1,0,Chase
19,Diced Chicken,dinner,0,0,1,0,0,0,0,Chase
19,Vanilla Yogurt,dinner,0,1,1,0,0,1,0,Chase
19,Strawberry Yogurt,dinner,0,1,1,0,0,1,0,Chase
19,Applesauce,dinner,1,1,1,0,0,1,0,Chase
19,Kiwi,dinner,1,1,1,0,0,1,0,Chase
19,Blueberries,dinner,1,1,1,0,0,1,0,Chase
19,Strawberries,dinner,1,1,1,0,0,1,0,Chase
19,Grapes,dinner,1,1,1,0,0,1,0,Chase
19,Pineapple,dinner,1,1,1,0,0,1,0,Chase
19,Honey Dew,dinner,1,1,1,0,0,1,0,Chase
19,Cantaloupe,dinner,1,1,1,0,0,1,0,Chase
19,Raisins,dinner,1,1,1,0,0,1,0,Chase
19,Hummus,dinner,1,1,1,0,0,1,0,Chase
19,Feta Cheese,dinner,0,1,0,0,0,1,0,Chase
19,Cheddar Cheese,dinner,0,1,0,0,0,1,0,Chase
19,Diced Tofu,dinner,1,1,1,1,0,1,0,Chase
19,Nut-Free Pesto Sauce,dinner,0,1,0,0,0,1,0,Chase
19,Black Beans,dinner,1,1,1,0,0,1,0,Chase
19,Spicy Brown Mustard,dinner,1,1,1,0,0,1,0,Chase
19,Sriracha Mayonnaise,dinner,0,1,0,0,0,1,0,Chase
19,12' Assorted Wraps,dinner,1,1,0,0,0,0,0,Chase
19,Vegan American Sliced Cheese,dinner,1,1,0,0,0,1,0,Chase
19,Sliced Ham,dinner,0,0,0,0,0,1,0,Chase
19,Sliced Roast Beef,dinner,0,0,0,0,0,1,0,Chase
19,Sliced Turkey,dinner,0,0,1,0,0,1,0,Chase
19,Sliced Salami,dinner,0,0,0,0,0,1,0,Chase
19,Chunky Chicken Salad,dinner,0,0,0,0,0,1,0,Chase
19,Tuna Salad,dinner,0,0,0,0,0,1,0,Chase
19,Grilled Chicken Breast,dinner,0,0,0,0,0,1,0,Chase
19,Sliced Red Onion,dinner,1,1,1,0,0,1,0,Chase
19,Heirloom Tomatoes,dinner,1,1,1,0,0,1,0,Chase
19,Sliced Yellow American Cheese,dinner,0,1,0,0,0,1,0,Chase
19,Sliced Pepper Jack Cheese,dinner,0,1,0,0,0,1,0,Chase
19,Swiss Cheese,dinner,0,1,0,0,0,1,0,Chase
19,Sliced Cheddar Cheese,dinner,0,1,0,0,0,1,0,Chase
19,Black Olives,dinner,1,1,1,0,0,1,0,Chase
19,Lettuce,dinner,1,1,1,1,0,1,0,Chase
19,Sliced Dill Pickles ,dinner,1,1,1,0,0,1,0,Chase
19,Banana Peppers,dinner,1,1,1,0,0,1,0,Chase
19,Jalapeno Peppers,dinner,1,1,1,0,0,1,0,Chase
19,Honey Chipotle Sauce,dinner,0,1,0,0,0,1,0,Chase
19,Chipotle Mayonnaise,dinner,0,1,0,0,0,1,0,Chase
19,Fudge Brownie,dinner,0,1,0,0,0,0,0,Chase
19,Kiwi,4,1,1,1,0,0,1,0,Chase
19,Strawberries,4,1,1,1,0,0,1,0,Chase
19,Grapes,5,1,1,1,0,0,1,0,Chase
19,Pineapple,5,1,1,1,0,0,1,0,Chase
19,Honey Dew,5,1,1,1,0,0,1,0,Chase
19,Cantaloupe,5,1,1,1,0,0,1,0,Chase
19,Raisins,5,1,1,1,0,0,1,0,Chase
19,Hummus,5,1,1,1,0,0,1,0,Chase
19,Feta Cheese,5,0,1,0,0,0,1,0,Chase
19,Cheddar Cheese,5,0,1,0,0,0,1,0,Chase
19,Diced Tofu,5,1,1,1,1,0,1,0,Chase
19,Strawberries,5,1,1,1,0,0,1,0,Chase
19,Quinoa,5,1,1,1,0,0,1,0,Chase
19,Garbanzo Beans,5,1,1,1,0,0,1,0,Chase
19,Hard Boiled Eggs,5,0,1,0,0,0,0,0,Chase
19,Bacon Bits,5,0,0,0,0,0,1,0,Chase
19,Green Peppers,5,1,1,1,0,0,1,0,Chase
19,Beets,5,1,1,1,0,0,1,0,Chase
19,Sliced Red Onion,5,1,1,1,0,0,1,0,Chase
19,Shredded Carrots,5,1,1,1,0,0,1,0,Chase
19,Sliced Cucumber,5,1,1,1,0,0,1,0,Chase
19,Grape Tomatoes,5,1,1,1,0,0,1,0,Chase
19,Black Beans,5,1,1,1,0,0,1,0,Chase
19,Blueberries,5,1,1,1,0,0,1,0,Chase
19,Kiwi,5,1,1,1,0,0,1,0,Chase
19,Applesauce,5,1,1,1,0,0,1,0,Chase
19,Vegan Cheddar Cheese,5,1,1,0,0,0,0,0,Chase
19,Sliced Yellow American Cheese,5,0,1,0,0,0,1,0,Chase
19,Udi's Gluten-Free Hamburger Bun,5,0,1,0,0,0,1,0,Chase
19,Classic Cheese Pizza,5,0,1,0,0,0,0,0,Chase
19,Classic Pepperoni Pizza,5,0,0,0,0,0,0,0,Chase
19,Cheese Bread ,5,0,1,0,0,0,0,0,Chase
19,Ground Beef,5,0,0,0,0,0,0,0,Chase
19,Hot Tortilla Chips,5,1,1,0,0,0,1,0,Chase
19,Pico Salsa,5,1,1,1,0,0,1,0,Chase
19,Cheddar Cheese,5,0,1,0,0,0,1,0,Chase
19,Jalapeno Peppers,5,1,1,1,0,0,1,0,Chase
19,Sour Cream,5,0,0,0,0,0,1,0,Chase
19,Guacamole,5,1,1,1,0,0,1,0,Chase
19,Strawberries,5,1,1,1,0,0,1,0,Chase
19,Lite Italian Dressing,5,1,1,0,0,0,1,0,Chase
19,Thousand Island Dressing,5,0,1,0,0,0,1,0,Chase
19,Kidney Beans,5,1,1,1,0,0,1,0,Chase
19,Low Fat Cottage Cheese,5,0,1,1,0,0,1,0,Chase
19,Diced Chicken,5,0,0,1,0,0,0,0,Chase
19,Vanilla Yogurt,5,0,1,1,0,0,1,0,Chase
19,Strawberry Yogurt,5,0,1,1,0,0,1,0,Chase
19,Black Olives,5,1,1,1,0,0,1,0,Chase
19,Spring Salad Mix,5,1,1,1,1,0,1,0,Chase
19,Baby Spinach,5,1,1,1,0,0,1,0,Chase
19,Iceberg Lettuce,5,1,1,1,0,0,1,0,Chase
19,Kinnikinnick Vanilla Glazed Donuts,5,0,1,0,0,0,1,0,Chase
19,O'Doughs Original Bagel,5,1,1,0,0,0,1,0,Chase
19,O'doughs Everything Bagel,5,1,1,0,0,0,1,0,Chase
19,O'Doughs Pumpernickel Bagel,5,1,1,0,0,0,1,0,Chase
19,O'Doughs Original Sandwich Slices,5,1,1,0,0,0,1,0,Chase
19,O'Doughs Multigrain Sandwich Slices,5,1,1,0,0,0,1,0,Chase
19,Apple Jacks,5,0,1,0,0,0,0,0,Chase
19,Cinnamon Toast Crunch,5,0,1,0,0,0,0,0,Chase
19,Frosted Flakes,5,0,1,0,0,0,0,0,Chase
19,Cocoa Puffs,5,0,1,0,0,0,0,0,Chase
19,Lucky Charms,5,0,0,0,0,0,0,0,Chase
19,Krave Chocolate Cereal,5,0,1,0,0,0,0,0,Chase
19,Cheerios,5,0,1,1,0,0,1,0,Chase
19,Raisin Bran,5,0,1,0,0,0,0,0,Chase
19,Froot Loops,5,0,1,0,0,0,0,0,Chase
19,Oats and Honey Granola,5,0,1,0,0,0,0,0,Chase
19,Vegetable Cream Cheese,5,0,1,0,0,0,1,0,Chase
19,Sriracha Sauce,5,1,1,0,0,0,1,0,Chase
19,Ranch,5,0,1,0,0,0,1,0,Chase
19,Larry's Coffee,5,1,1,1,1,1,1,0,Chase
19,Larry's Decaf Coffee,5,1,1,1,1,1,1,0,Chase
19,Kinnikinnick Cinnamon Sugar Donuts,5,0,1,0,0,0,1,0,Chase
19,Hamburger Bun,5,1,1,0,0,0,0,0,Chase
19,Kinnikinnick Chocolate Sandwich Creme Cookies,5,1,1,0,0,0,1,0,Chase
19,Kinnikinnick Mint Magic Sandwich Creme Cookies,5,1,1,0,0,0,1,0,Chase
19,Croutons,5,0,1,0,0,0,0,0,Chase
19,Sunflower Seeds,5,1,1,1,0,0,1,0,Chase
19,Craisins,5,1,1,1,0,0,1,0,Chase
19,Ranch Dressing,5,0,1,0,0,0,1,0,Chase
19,Fat-Free Italian Dressing,5,1,1,0,0,0,1,0,Chase
19,Fat-Free French Dressing,5,1,1,0,0,0,1,0,Chase
19,Balsamic Vinaigrette,5,1,1,0,0,0,1,0,Chase
19,Honey Mustard Dressing,5,0,1,0,0,0,1,0,Chase
19,Blue Cheese Dressing,5,0,1,0,0,0,1,0,Chase
19,Caesar Dressing,5,0,0,0,0,0,1,0,Chase
19,Schar Ciabatta Roll,5,1,1,0,0,0,1,0,Chase
19,JP's Brownie,5,1,1,0,0,0,1,0,Chase
19,JP's GF Hawaiian Rolls,5,0,1,0,0,0,1,0,Chase
19,JP's GF Vegan Chocolate Cupcake,5,1,1,0,0,0,1,0,Chase
19,JP's Gluten-Free Blueberry Muffins,5,0,0,0,0,0,1,0,Chase
19,JP's Key Lime Cheesecake Bar,5,0,1,0,0,0,1,0,Chase
19,Katz Powdered Donut Holes,5,0,1,0,0,0,1,0,Chase
19,Katz Cinnamon Donut Hole,5,0,1,0,0,0,1,0,Chase
19,Katz Glazed Donut Holes,5,0,1,0,0,0,1,0,Chase
19,Katz Oatmeal Creme Pie,5,0,1,0,0,0,1,0,Chase
19,Kinnikinnick Birthday Cream Sandwich Cookie,5,1,1,0,0,0,1,0,Chase
19,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,5,1,1,0,0,0,1,0,Chase
19,Blueberries,4,1,1,1,0,0,1,0,Chase
19,Smiley Fries,5,1,1,0,0,0,0,0,Chase
19,Black Bean Burger Patty,5,0,1,1,0,0,0,0,Chase
19,Sunflower Seeds,4,1,1,1,0,0,1,0,Chase
19,Craisins,4,1,1,1,0,0,1,0,Chase
19,Ranch Dressing,4,0,1,0,0,0,1,0,Chase
19,Fat-Free Italian Dressing,4,1,1,0,0,0,1,0,Chase
19,Fat-Free French Dressing,4,1,1,0,0,0,1,0,Chase
19,Balsamic Vinaigrette,4,1,1,0,0,0,1,0,Chase
19,Honey Mustard Dressing,4,0,1,0,0,0,1,0,Chase
19,Blue Cheese Dressing,4,0,1,0,0,0,1,0,Chase
19,Caesar Dressing,4,0,0,0,0,0,1,0,Chase
19,Croutons,4,0,1,0,0,0,0,0,Chase
19,Schar Ciabatta Roll,4,1,1,0,0,0,1,0,Chase
19,JP's GF Hawaiian Rolls,4,0,1,0,0,0,1,0,Chase
19,JP's GF Vegan Chocolate Cupcake,4,1,1,0,0,0,1,0,Chase
19,JP's Gluten-Free Blueberry Muffins,4,0,0,0,0,0,1,0,Chase
19,JP's Key Lime Cheesecake Bar,4,0,1,0,0,0,1,0,Chase
19,Katz Powdered Donut Holes,4,0,1,0,0,0,1,0,Chase
19,Katz Cinnamon Donut Hole,4,0,1,0,0,0,1,0,Chase
19,Katz Glazed Donut Holes,4,0,1,0,0,0,1,0,Chase
19,Katz Oatmeal Creme Pie,4,0,1,0,0,0,1,0,Chase
19,Kinnikinnick Birthday Cream Sandwich Cookie,4,1,1,0,0,0,1,0,Chase
19,JP's Brownie,4,1,1,0,0,0,1,0,Chase
19,Iceberg Lettuce,4,1,1,1,0,0,1,0,Chase
19,Baby Spinach,4,1,1,1,0,0,1,0,Chase
19,Spring Salad Mix,4,1,1,1,1,0,1,0,Chase
19,Grapes,4,1,1,1,0,0,1,0,Chase
19,Pineapple,4,1,1,1,0,0,1,0,Chase
19,Honey Dew,4,1,1,1,0,0,1,0,Chase
19,Cantaloupe,4,1,1,1,0,0,1,0,Chase
19,Raisins,4,1,1,1,0,0,1,0,Chase
19,Hummus,4,1,1,1,0,0,1,0,Chase
19,Feta Cheese,4,0,1,0,0,0,1,0,Chase
19,Cheddar Cheese,4,0,1,0,0,0,1,0,Chase
19,Diced Tofu,4,1,1,1,1,0,1,0,Chase
19,Quinoa,4,1,1,1,0,0,1,0,Chase
19,Black Beans,4,1,1,1,0,0,1,0,Chase
19,Garbanzo Beans,4,1,1,1,0,0,1,0,Chase
19,Hard Boiled Eggs,4,0,1,0,0,0,0,0,Chase
19,Bacon Bits,4,0,0,0,0,0,1,0,Chase
19,Green Peppers,4,1,1,1,0,0,1,0,Chase
19,Beets,4,1,1,1,0,0,1,0,Chase
19,Sliced Red Onion,4,1,1,1,0,0,1,0,Chase
19,Shredded Carrots,4,1,1,1,0,0,1,0,Chase
19,Sliced Cucumber,4,1,1,1,0,0,1,0,Chase
19,Grape Tomatoes,4,1,1,1,0,0,1,0,Chase
19,Black Olives,4,1,1,1,0,0,1,0,Chase
19,Kinnikinnick Mint Magic Sandwich Creme Cookies,4,1,1,0,0,0,1,0,Chase
19,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,4,1,1,0,0,0,1,0,Chase
19,Kinnikinnick Chocolate Sandwich Creme Cookies,4,1,1,0,0,0,1,0,Chase
19,Kinnikinnick Cinnamon Sugar Donuts,4,0,1,0,0,0,1,0,Chase
19,Multigrain Bread,4,0,1,0,0,0,0,0,Chase
19,Wheat Bread Slice,4,1,1,1,0,0,0,0,Chase
19,Kaiser Roll,4,0,1,0,0,0,0,0,Chase
19,Hoagie Roll,4,0,1,0,0,0,0,0,Chase
19,Larry's Coffee,4,1,1,1,1,1,1,0,Chase
19,Larry's Decaf Coffee,4,1,1,1,1,1,1,0,Chase
19,Brisk Green Tea Peach,4,1,1,0,0,0,0,0,Chase
19,Waffle Bar,5,0,1,0,0,0,0,0,Chase
19,Mango Smoothie,5,0,1,0,0,0,1,0,Chase
19,Assorted Cookies,5,0,1,0,0,0,0,0,Chase
19,Rice Krispie Treats,5,0,0,0,0,0,0,0,Chase
19,Fudge Brownie,5,0,1,0,0,0,0,0,Chase
19,Chocolate Soft Serve Ice Cream,5,0,1,0,0,0,1,0,Chase
19,Vanilla Soft Serve Ice Cream,5,0,1,0,0,0,1,0,Chase
19,Scrambled Eggs,5,0,1,1,0,0,1,0,Chase
19,Bacon,5,0,0,0,0,0,1,0,Chase
19,Pork Sausage Gravy,5,0,0,0,0,0,1,0,Chase
19,Biscuits,5,0,1,0,0,0,0,0,Chase
19,Breakfast Potatoes,5,1,1,0,0,0,1,0,Chase
19,Impossible Sausage Patty,5,1,1,0,0,0,1,0,Chase
19,Avocado Jalapeno Turkey Burger,5,0,0,0,0,0,0,0,Chase
19,Rye Bread Slice,4,1,1,0,0,0,0,0,Chase
19,Garden Burger Patty,5,0,1,1,0,0,0,0,Chase
19,Multigrain Bagel,4,1,1,0,0,0,0,0,Chase
19,Blueberry Bagel,4,0,1,0,0,0,0,0,Chase
19,Kinnikinnick Vanilla Glazed Donuts,4,0,1,0,0,0,1,0,Chase
19,O'Doughs Original Bagel,4,1,1,0,0,0,1,0,Chase
19,O'doughs Everything Bagel,4,1,1,0,0,0,1,0,Chase
19,O'Doughs Pumpernickel Bagel,4,1,1,0,0,0,1,0,Chase
19,O'Doughs Original Sandwich Slices,4,1,1,0,0,0,1,0,Chase
19,O'Doughs Multigrain Sandwich Slices,4,1,1,0,0,0,1,0,Chase
19,Apple Jacks,4,0,1,0,0,0,0,0,Chase
19,Cinnamon Toast Crunch,4,0,1,0,0,0,0,0,Chase
19,Frosted Flakes,4,0,1,0,0,0,0,0,Chase
19,Cocoa Puffs,4,0,1,0,0,0,0,0,Chase
19,Lucky Charms,4,0,0,0,0,0,0,0,Chase
19,Krave Chocolate Cereal,4,0,1,0,0,0,0,0,Chase
19,Cheerios,4,0,1,1,0,0,1,0,Chase
19,Raisin Bran,4,0,1,0,0,0,0,0,Chase
19,Froot Loops,4,0,1,0,0,0,0,0,Chase
19,Oats and Honey Granola,4,0,1,0,0,0,0,0,Chase
19,Vegetable Cream Cheese,4,0,1,0,0,0,1,0,Chase
19,Sriracha Sauce,4,1,1,0,0,0,1,0,Chase
19,Ranch,4,0,1,0,0,0,1,0,Chase
19,Plain Bagel,4,0,1,0,0,0,0,0,Chase
19,Everything Bagel,4,0,1,0,0,0,0,0,Chase
19,Cheese Bagel,4,0,1,0,0,0,0,0,Chase
19,Brisk Green Tea Peach,5,1,1,0,0,0,0,0,Chase
19,Vanilla Soft Serve Ice Cream,dinner,0,1,0,0,0,1,0,Chase
19,S'mores Cheesecake,dinner,0,0,0,0,0,0,0,Chase
19,White Bread ,brunch,1,1,0,0,0,0,0,Chase
19,Udi's Multigrain Bread,brunch,0,1,0,0,0,1,0,Chase
19,Udi's White Bread,brunch,0,1,0,0,0,1,0,Chase
19,Multigrain Bread,brunch,1,1,1,0,0,0,0,Chase
19,Wheat Bread Slice,brunch,1,1,1,0,0,0,0,Chase
19,Sourdough ,brunch,0,1,0,0,0,0,0,Chase
19,Hoagie Roll,brunch,0,1,0,0,0,0,0,Chase
19,12' Assorted Wraps,brunch,1,1,0,0,0,0,0,Chase
19,Vegan American Sliced Cheese,brunch,1,1,0,0,0,1,0,Chase
19,Hungarian Mushroom Soup ,brunch,0,1,0,0,0,0,0,Chase
19,Sliced Ham,brunch,0,0,0,0,0,1,0,Chase
